application_id,client_id,product,channel,region,amount_requested,submitted_at,source_system,is_test
APP-201648,CL-457278,Кредит для бизнеса,Отделение,Северо-Западный,2500000,2025-06-01 12:29:00,АБС,false
APP-200215,CL-432304,Кредит наличными,Корпоративный менеджер,Центральный,500000,2025-01-08 15:15:00,АБС,false
APP-202393,CL-431118,Кредит для бизнеса,Отделение,Центральный,2500000,2025-06-08 19:27:00,CRM,false
APP-200349,CL-443515,Кредитная карта,Корпоративный менеджер,Южный,500000,2025-07-14 09:55:00,АБС,false
APP-202447,CL-402776,Кредит наличными,Партнёрская сеть,Приволжский,150000,2025-07-31 13:11:00,АБС,false
APP-202300,CL-444276,Кредитная карта,Отделение,Южный,2500000,2025-03-16 17:05:00,АБС,false
APP-203208,CL-458882,Кредит наличными,Отделение,Приволжский,2500000,2025-03-13 14:29:00,АБС,false
APP-202199,CL-421388,Автокредит,Мобильное приложение,Центральный,5000000,2025-08-01 09:47:00,АБС,false
APP-200213,CL-456754,Кредит наличными,Мобильное приложение,Южный,800000,2025-06-06 14:38:00,CRM,false
APP-202424,CL-410952,Кредит для бизнеса,Отделение,Центральный,300000,2025-03-20 10:56:00,CRM,false
APP-202106,CL-400820,Кредит наличными,Партнёрская сеть,Сибирский,1200000,2025-04-16 18:40:00,CRM,false
APP-202939,CL-421339,Автокредит,Корпоративный менеджер,Центральный,5000000,2025-07-28 15:45:00,АБС,false
APP-202080,CL-458368,Кредит наличными,Партнёрская сеть,Центральный,500000,2025-07-08 14:17:00,CRM,false
APP-202236,CL-424817,Кредит наличными,Мобильное приложение,Центральный,1200000,2025-05-19 09:00:00,АБС,false
APP-200594,CL-419784,Кредит наличными,Мобильное приложение,Южный,5000000,2025-01-27 19:56:00,АБС,false
APP-202484,CL-425218,Автокредит,Отделение,Южный,5000000,2025-02-12 15:55:00,АБС,false
APP-200656,CL-412762,Кредит наличными,Корпоративный менеджер,Центральный,500000,2025-03-28 14:01:00,АБС,false
APP-202056,CL-434821,Кредит наличными,Партнёрская сеть,Южный,800000,2025-04-15 11:12:00,CRM,false
APP-200357,CL-448425,Кредит для бизнеса,Партнёрская сеть,Северо-Западный,2500000,2025-05-25 19:04:00,АБС,false
APP-201865,CL-433797,Кредит наличными,Партнёрская сеть,Приволжский,800000,2025-02-21 08:45:00,CRM,false
APP-203224,CL-452241,Кредит наличными,Отделение,Центральный,800000,2025-03-14 13:04:00,АБС,false
APP-200744,CL-409087,Кредитная карта,Отделение,Северо-Западный,800000,2025-05-07 18:36:00,CRM,false
APP-203500,CL-459210,Автокредит,Мобильное приложение,Центральный,500000,2025-04-16 10:17:00,CRM,false
APP-200849,CL-421674,Кредит для бизнеса,Мобильное приложение,Центральный,500000,2025-07-18 14:30:00,CRM,false
APP-202222,CL-448051,Кредитная карта,Отделение,Южный,500000,2025-04-30 13:37:00,АБС,false
APP-202271,CL-424639,Кредит наличными,Корпоративный менеджер,Северо-Западный,5000000,2025-06-26 08:37:00,АБС,false
APP-201353,CL-437701,Кредитная карта,Корпоративный менеджер,Северо-Западный,1200000,2025-01-18 14:27:00,АБС,false
APP-201870,CL-442663,Кредит наличными,Отделение,Приволжский,300000,2025-03-18 10:38:00,CRM,false
APP-201581,CL-408553,Кредит для бизнеса,Мобильное приложение,Северо-Западный,2500000,2025-05-02 11:55:00,CRM,false
APP-201745,CL-403902,Автокредит,Отделение,Приволжский,5000000,2025-05-19 18:10:00,CRM,false
APP-202882,CL-434637,Кредит для бизнеса,Корпоративный менеджер,Центральный,300000,2025-06-22 08:59:00,АБС,false
APP-202689,CL-422386,Кредит наличными,Отделение,Северо-Западный,5000000,2025-04-01 12:29:00,АБС,false
APP-200202,CL-457827,Кредит для бизнеса,Мобильное приложение,Северо-Западный,150000,2025-03-24 10:23:00,АБС,false
APP-203218,CL-421577,Кредитная карта,Корпоративный менеджер,Приволжский,1200000,2025-03-25 15:46:00,CRM,false
APP-201565,CL-453539,Кредит для бизнеса,Мобильное приложение,Северо-Западный,1200000,2025-05-07 08:46:00,АБС,false
APP-202239,CL-450160,Кредит для бизнеса,Мобильное приложение,Южный,150000,2025-03-13 14:26:00,АБС,false
APP-202068,CL-455917,Автокредит,Мобильное приложение,Центральный,1200000,2025-06-26 14:24:00,CRM,false
APP-201266,CL-445408,Кредит для бизнеса,Отделение,Приволжский,800000,2025-07-30 17:17:00,АБС,false
APP-200233,CL-441590,Кредитная карта,Мобильное приложение,Приволжский,1200000,2025-02-04 18:30:00,АБС,false
APP-201687,CL-416531,Кредит наличными,Партнёрская сеть,Центральный,1200000,2025-08-02 15:22:00,АБС,false
APP-201418,CL-444696,Кредит наличными,Партнёрская сеть,Северо-Западный,2500000,2025-03-16 15:37:00,АБС,false
APP-200201,CL-418619,Автокредит,Партнёрская сеть,Приволжский,5000000,2025-03-29 09:24:00,CRM,false
APP-203476,CL-444254,Кредитная карта,Отделение,Центральный,500000,2025-01-25 09:25:00,АБС,false
APP-200132,CL-446144,Автокредит,Отделение,Сибирский,300000,2025-02-20 18:38:00,CRM,false
APP-203263,CL-401718,Кредит наличными,Партнёрская сеть,Центральный,5000000,2025-03-05 09:48:00,CRM,false
APP-200327,CL-410020,Кредит для бизнеса,Партнёрская сеть,Центральный,5000000,2025-07-17 13:28:00,CRM,false
APP-203463,CL-418968,Автокредит,Мобильное приложение,Центральный,5000000,2025-02-25 18:50:00,АБС,false
APP-201909,CL-434104,Кредитная карта,Партнёрская сеть,Приволжский,500000,2025-02-23 08:03:00,АБС,false
APP-203066,CL-426386,Кредит наличными,Мобильное приложение,Южный,5000000,2025-06-30 10:19:00,CRM,false
APP-203423,CL-409758,Кредит для бизнеса,Мобильное приложение,Центральный,150000,2025-06-19 19:47:00,АБС,false
APP-203237,CL-443261,Кредитная карта,Мобильное приложение,Центральный,1200000,2025-05-03 13:52:00,АБС,false
APP-201664,CL-459762,Автокредит,Корпоративный менеджер,Северо-Западный,5000000,2025-05-12 17:59:00,АБС,false
APP-200574,CL-453361,Кредит для бизнеса,Отделение,Южный,2500000,2025-03-23 14:03:00,АБС,false
APP-202170,CL-413932,Кредит для бизнеса,Отделение,Северо-Западный,2500000,2025-04-15 16:43:00,АБС,false
APP-201292,CL-459814,Кредит для бизнеса,Мобильное приложение,Южный,2500000,2025-04-16 08:58:00,CRM,false
APP-200791,CL-405964,Кредит для бизнеса,Мобильное приложение,Северо-Западный,2500000,2025-01-10 10:33:00,CRM,false
APP-202043,CL-443254,Кредит для бизнеса,Мобильное приложение,Центральный,150000,2025-02-23 10:50:00,АБС,false
APP-200539,CL-418793,Кредит для бизнеса,Партнёрская сеть,Центральный,500000,2025-06-21 11:07:00,АБС,false
APP-200315,CL-423861,Кредит для бизнеса,Отделение,Северо-Западный,5000000,2025-07-25 17:54:00,CRM,false
APP-203395,CL-418149,Кредит для бизнеса,Партнёрская сеть,Северо-Западный,800000,2025-04-10 10:50:00,АБС,false
APP-202417,CL-421605,Автокредит,Мобильное приложение,Приволжский,5000000,2025-06-11 15:24:00,АБС,false
APP-201358,CL-425959,Кредитная карта,Мобильное приложение,Сибирский,150000,2025-04-17 13:46:00,АБС,false
