application_id,decision,decided_at,reason
APP-202347,Одобрено,2025-05-16 08:52:52,Одобрено
APP-202348,Отказ,2025-04-22 18:41:23,Скоринговый балл ниже порога
APP-202349,Одобрено,2025-02-22 10:27:14,Одобрено
APP-202350,Отказ,2025-04-10 22:06:47,Скоринговый балл ниже порога
APP-202351,Одобрено,2025-02-14 07:38:37,Одобрено
APP-202352,Отказ,2025-01-29 12:09:10,Высокая долговая нагрузка
APP-202353,Одобрено,2025-03-22 23:53:10,Одобрено
APP-202354,Одобрено,2025-04-01 03:31:00,Одобрено
APP-202355,Одобрено,2025-07-19 08:00:44,Одобрено
APP-202356,Отказ,2025-04-14 23:08:52,Скоринговый балл ниже порога
APP-202357,Отказ,2025-05-29 02:48:45,Высокая долговая нагрузка
APP-202358,Отказ,2025-07-01 22:43:09,Высокая долговая нагрузка
APP-202359,Отказ,2025-02-26 18:37:58,Высокая долговая нагрузка
APP-202360,Одобрено,2025-07-27 02:14:09,Одобрено
APP-202361,Одобрено,2025-05-26 11:50:08,Одобрено
APP-202362,Отказ,2025-02-25 03:06:05,Клиент не явился за средствами
APP-202363,Отказ,2025-03-02 17:25:03,Клиент отозвал заявку
APP-202364,Одобрено,2025-02-07 19:23:00,Одобрено
APP-202365,Одобрено,2025-06-15 07:11:59,Одобрено
APP-202366,Одобрено,2025-07-28 00:08:14,Одобрено
APP-202367,Одобрено,2025-05-30 14:10:19,Одобрено
APP-202368,Отказ,2025-04-26 20:19:52,Высокая долговая нагрузка
APP-202369,Одобрено,2025-02-27 10:38:00,Одобрено
APP-202370,Одобрено,2025-07-23 03:52:31,Одобрено
APP-202371,Одобрено,2025-05-06 14:13:06,Одобрено
APP-202372,Одобрено,2025-07-16 19:32:31,Одобрено
APP-202373,Отказ,2025-05-06 00:18:28,Высокая долговая нагрузка
APP-202374,Одобрено,2025-04-23 11:05:56,Одобрено
APP-202375,Одобрено,2025-07-21 19:26:03,Одобрено
APP-202376,Одобрено,2025-05-24 00:38:02,Одобрено
APP-202377,Одобрено,2025-07-30 18:43:19,Одобрено
APP-202378,Отказ,2025-03-14 06:45:32,Клиент не явился за средствами
APP-202379,Отказ,2025-03-27 07:38:28,Высокая долговая нагрузка
APP-202380,Отказ,2025-02-18 04:49:45,Клиент не явился за средствами
APP-202381,Отказ,2025-06-24 18:59:19,Скоринговый балл ниже порога
APP-202382,Одобрено,2025-07-27 11:52:41,Одобрено
APP-202383,Отказ,2025-02-24 09:05:10,Высокая долговая нагрузка
APP-202384,Отказ,2025-04-04 15:42:44,Скоринговый балл ниже порога
APP-202385,Отказ,2025-08-02 19:03:55,Высокая долговая нагрузка
APP-202386,Одобрено,2025-06-08 01:43:42,Одобрено
APP-202387,Отказ,2025-04-20 17:06:58,Высокая долговая нагрузка
APP-202388,Отказ,2025-06-04 19:46:40,Скоринговый балл ниже порога
APP-202389,Одобрено,2025-07-08 19:33:48,Одобрено
APP-202390,Одобрено,2025-04-04 17:52:15,Одобрено
APP-202391,Одобрено,2025-04-28 20:40:26,Одобрено
APP-202392,Одобрено,2025-04-03 23:25:20,Одобрено
APP-202393,Одобрено,2025-06-11 20:13:13,Одобрено
APP-202394,Одобрено,2025-01-14 23:35:53,Одобрено
APP-202395,Одобрено,2025-05-14 14:40:53,TEST
APP-202396,Одобрено,2025-08-06 00:43:19,Одобрено
APP-202397,Отказ,2025-06-21 19:23:53,Скоринговый балл ниже порога
APP-202398,Одобрено,2025-05-21 06:13:38,Одобрено
APP-202399,Одобрено,2025-04-19 19:34:45,Одобрено
APP-202400,Одобрено,2025-01-28 09:59:29,Одобрено
APP-202401,Отказ,2025-01-30 18:42:42,Высокая долговая нагрузка
APP-202402,Одобрено,2025-05-02 18:06:28,Одобрено
APP-202403,Одобрено,2025-02-10 14:16:58,Одобрено
APP-202404,Одобрено,2025-05-05 05:28:18,Одобрено
APP-202405,Одобрено,2025-05-29 02:48:39,Одобрено
APP-202406,Отказ,2025-08-05 22:25:37,Клиент не явился за средствами
APP-202407,Одобрено,2025-01-25 22:49:42,Одобрено
APP-202408,Одобрено,2025-07-24 05:28:57,Одобрено
APP-202409,Одобрено,2025-03-07 08:43:24,Одобрено
APP-202410,Одобрено,2025-05-16 01:24:20,Одобрено
APP-202411,Одобрено,2025-04-10 16:33:13,Одобрено
APP-202412,Одобрено,2025-03-01 06:16:42,Одобрено
APP-202413,Отказ,2025-03-20 20:31:03,Скоринговый балл ниже порога
APP-202414,Одобрено,2025-05-13 13:52:31,TEST
APP-202415,Отказ,2025-01-11 16:02:49,Скоринговый балл ниже порога
APP-202416,Отказ,2025-06-04 22:31:21,Высокая долговая нагрузка
APP-202417,Отказ,2025-06-11 19:19:57,Скоринговый балл ниже порога
APP-202418,Отказ,2025-07-10 06:32:15,Высокая долговая нагрузка
APP-202419,Одобрено,2025-05-13 21:43:56,Одобрено
APP-202420,Отказ,2025-08-01 11:30:49,Скоринговый балл ниже порога
APP-202421,Одобрено,2025-03-22 06:40:20,Одобрено
APP-202422,Отказ,2025-03-17 15:08:59,Скоринговый балл ниже порога
APP-202423,Одобрено,2025-01-21 04:08:37,Одобрено
APP-202424,Отказ,2025-03-21 15:20:14,Высокая долговая нагрузка
APP-202425,Отказ,2025-07-19 01:46:59,Скоринговый балл ниже порога
APP-202426,Одобрено,2025-02-10 08:49:29,Одобрено
APP-202427,Отказ,2025-07-25 02:12:09,Клиент отозвал заявку
APP-202428,Одобрено,2025-03-12 04:02:00,Одобрено
APP-202429,Одобрено,2025-07-04 14:17:22,Одобрено
APP-202430,Отказ,2025-01-21 11:30:34,Высокая долговая нагрузка
APP-202431,Отказ,2025-02-04 02:24:27,Высокая долговая нагрузка
APP-202432,Отказ,2025-03-03 18:52:00,Скоринговый балл ниже порога
APP-202433,Отказ,2025-05-21 07:30:38,Высокая долговая нагрузка
APP-202434,Одобрено,2025-05-12 06:57:10,Одобрено
APP-202435,Отказ,2025-01-22 00:28:13,Высокая долговая нагрузка
APP-202436,Отказ,2025-01-10 23:24:23,Высокая долговая нагрузка
APP-202437,Одобрено,2025-05-06 01:29:49,Одобрено
APP-202438,Одобрено,2025-02-14 09:56:16,Одобрено
APP-202439,Отказ,2025-03-29 12:53:43,Клиент отозвал заявку
APP-202440,Отказ,2025-06-08 17:54:46,Неполный пакет документов
APP-202441,Отказ,2025-01-23 19:33:58,Скоринговый балл ниже порога
APP-202442,Одобрено,2025-04-25 17:03:53,Одобрено
APP-202443,Отказ,2025-03-20 20:47:32,Неполный пакет документов
APP-202444,Отказ,2025-02-23 14:07:42,Скоринговый балл ниже порога
APP-202445,Одобрено,2025-05-05 03:14:16,Одобрено
APP-202446,Одобрено,2025-04-28 10:51:08,TEST
APP-202447,Отказ,2025-07-31 16:38:58,Скоринговый балл ниже порога
APP-202448,Одобрено,2025-04-01 00:39:14,Одобрено
APP-202449,Одобрено,2025-05-31 21:29:49,Одобрено
APP-202450,Отказ,2025-02-15 16:26:44,Скоринговый балл ниже порога
APP-202451,Одобрено,2025-08-01 19:34:52,Одобрено
APP-202452,Одобрено,2025-01-11 09:16:21,Одобрено
APP-202453,Одобрено,2025-08-01 20:10:02,Одобрено
APP-202454,Отказ,2025-01-12 10:35:36,Клиент отозвал заявку
APP-202455,Одобрено,2025-02-24 06:17:01,Одобрено
APP-202456,Одобрено,2025-03-31 01:27:29,Одобрено
APP-202457,Одобрено,2025-03-13 17:03:16,Одобрено
APP-202458,Одобрено,2025-03-21 09:52:25,Одобрено
APP-202459,Одобрено,2025-02-07 23:06:30,Одобрено
APP-202460,Одобрено,2025-05-27 18:27:03,TEST
APP-202461,Одобрено,2025-01-15 07:17:40,Одобрено
APP-202462,Одобрено,2025-03-31 13:54:34,Одобрено
APP-202463,Одобрено,2025-02-17 02:26:59,Одобрено
APP-202464,Одобрено,2025-02-27 20:25:32,Одобрено
APP-202465,Отказ,2025-07-10 03:57:24,Высокая долговая нагрузка
APP-202466,Отказ,2025-03-05 21:55:59,Скоринговый балл ниже порога
APP-202467,Одобрено,2025-04-20 07:51:45,Одобрено
APP-202468,Отказ,2025-02-01 07:36:34,Высокая долговая нагрузка
APP-202469,Отказ,2025-04-22 01:27:21,Высокая долговая нагрузка
APP-202470,Отказ,2025-06-15 12:52:38,Неполный пакет документов
APP-202471,Одобрено,2025-04-04 00:21:03,Одобрено
APP-202472,Одобрено,2025-03-25 12:17:32,Одобрено
APP-202473,Одобрено,2025-08-04 01:52:12,Одобрено
APP-202474,Одобрено,2025-06-13 06:06:28,Одобрено
APP-202475,Одобрено,2025-07-09 03:09:45,Одобрено
APP-202476,Одобрено,2025-05-11 15:15:37,Одобрено
APP-202477,Отказ,2025-05-13 18:21:10,Скоринговый балл ниже порога
APP-202478,Одобрено,2025-05-18 15:34:33,Одобрено
APP-202479,Отказ,2025-05-18 16:28:30,Неполный пакет документов
APP-202480,Одобрено,2025-04-23 23:19:40,Одобрено
APP-202481,Одобрено,2025-05-19 03:42:32,Одобрено
APP-202482,Отказ,2025-04-26 17:30:44,Скоринговый балл ниже порога
APP-202483,Отказ,2025-04-26 12:16:12,Высокая долговая нагрузка
APP-202484,Одобрено,2025-02-15 20:06:30,Одобрено
APP-202485,Одобрено,2025-06-10 05:26:16,Одобрено
APP-202486,Одобрено,2025-04-11 20:56:31,Одобрено
APP-202487,Одобрено,2025-03-16 04:43:50,Одобрено
APP-202488,Одобрено,2025-03-22 08:12:16,Одобрено
APP-202489,Отказ,2025-03-22 13:12:12,Скоринговый балл ниже порога
APP-202490,Отказ,2025-01-10 17:31:15,Клиент не явился за средствами
APP-202491,Одобрено,2025-03-15 01:17:31,Одобрено
APP-202492,Одобрено,2025-07-11 01:45:58,Одобрено
APP-202493,Отказ,2025-06-01 04:27:44,Высокая долговая нагрузка
APP-202494,Отказ,2025-07-17 10:44:30,Клиент не явился за средствами
APP-202495,Одобрено,2025-06-27 01:02:58,Одобрено
APP-202496,Одобрено,2025-01-19 00:51:27,Одобрено
APP-202497,Одобрено,2025-08-02 07:35:33,Одобрено
APP-202498,Отказ,2025-02-14 16:23:36,Высокая долговая нагрузка
APP-202499,Одобрено,2025-02-06 22:16:44,Одобрено
APP-202501,Одобрено,2025-04-06 14:07:15,Одобрено
APP-202502,Отказ,2025-04-20 00:12:38,Скоринговый балл ниже порога
APP-202503,Одобрено,2025-07-19 08:21:37,Одобрено
APP-202504,Отказ,2025-08-02 18:39:19,Неполный пакет документов
APP-202505,Отказ,2025-06-13 23:43:29,Клиент не явился за средствами
APP-202506,Одобрено,2025-05-22 18:05:51,Одобрено
